Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinovac,Sinopharm/Beijing,CanSino,Novavax,Covaxin
Argentina,ARG,11/27/2021,3936562,3524113,21088560,0,17509653,0,22988411,142529,0,0
Argentina,ARG,11/28/2021,3951938,3526653,21115639,0,17513899,0,23028545,142658,0,0
Argentina,ARG,11/29/2021,4009159,3533219,21236969,0,17535516,0,23178898,143910,0,0
Argentina,ARG,11/30/2021,4081054,3542491,21365780,0,17561250,0,23313348,145157,0,0
Argentina,ARG,12/1/2021,4144519,3542920,21533341,0,17584813,0,23437651,146543,0,0
Argentina,ARG,12/2/2021,4214394,3543077,21687330,0,17610123,0,23583542,148125,0,0
Argentina,ARG,12/3/2021,4276712,3543168,21796865,0,17635611,0,23701014,149328,0,0
Argentina,ARG,12/4/2021,4309925,3543174,21862903,0,17646356,0,23754346,149816,0,0
Argentina,ARG,12/5/2021,4331455,3543174,21891954,0,17649278,0,23797240,149956,0,0
Argentina,ARG,12/6/2021,4396681,3543220,21985193,0,17669983,0,23929938,151250,0,0
Argentina,ARG,12/7/2021,4462503,3543324,22085486,0,17691245,0,24077019,152642,0,0
Argentina,ARG,12/8/2021,4494966,3543348,22135887,0,17702361,0,24117917,152931,0,0
Argentina,ARG,12/9/2021,4558333,3543470,22252460,0,17724475,0,24215118,155413,0,0
Argentina,ARG,12/10/2021,4626568,3543551,22370471,0,17749650,0,24315476,158901,0,0
Argentina,ARG,12/11/2021,4661079,3543582,22429721,0,17760489,0,24363086,161960,0,0
Argentina,ARG,12/12/2021,4678491,3543601,22479935,0,17768945,0,24384340,162048,0,0
Argentina,ARG,12/13/2021,4738963,3543636,22616285,0,17800079,0,24478057,166292,0,0
Argentina,ARG,12/14/2021,4807547,3543739,22753427,0,17831723,0,24575880,169516,0,0
Argentina,ARG,12/15/2021,4877981,3543849,22946021,0,17864889,0,24660902,170935,0,0
Argentina,ARG,12/16/2021,4945523,3543951,23120740,0,17898863,0,24749260,172645,0,0
Argentina,ARG,12/17/2021,5013431,3544139,23275158,0,17929927,0,24825319,174248,0,0
Argentina,ARG,12/18/2021,5053281,3544174,23340448,0,17944168,0,24867858,174541,0,0
Argentina,ARG,12/19/2021,5077024,3544195,23380765,0,17950999,0,24889297,174646,0,0
Argentina,ARG,12/20/2021,5170529,3544310,23525176,0,17979151,0,24967146,176793,0,0
Argentina,ARG,12/21/2021,5271655,3544404,23655103,0,18007888,0,25056616,179870,0,0
Argentina,ARG,12/22/2021,5368197,3544466,23769482,0,18035710,0,25142321,182517,0,0
Argentina,ARG,12/23/2021,5437310,3544496,23854719,0,18057329,0,25203573,184049,0,0
Argentina,ARG,12/24/2021,5441444,3544503,23859075,0,18058881,0,25206200,184236,0,0
Argentina,ARG,12/25/2021,5441638,3544505,23859353,0,18058941,0,25206400,184242,0,0
Argentina,ARG,12/26/2021,5456523,3544514,23879266,0,18063550,0,25219739,184570,0,0
Argentina,ARG,12/27/2021,5590756,3544698,24024469,0,18109254,0,25324661,187905,0,0
Argentina,ARG,12/28/2021,5775115,3544796,24206966,0,18162878,0,25424098,192426,0,0
Argentina,ARG,12/29/2021,5959527,3545142,24365400,0,18215073,0,25521314,198929,0,0
Argentina,ARG,12/30/2021,6135135,3545374,24491911,0,18252632,0,25601965,204943,0,0
Argentina,ARG,12/31/2021,6145561,3545387,24503633,0,18256826,0,25607499,205104,0,0
Austria,AUT,1/8/2021,31746,0,0,0,0,0,0,0,0,0
Austria,AUT,1/15/2021,117457,104,0,0,0,0,0,0,0,0
Austria,AUT,1/22/2021,215560,357,0,0,0,0,0,0,0,0
Austria,AUT,1/29/2021,260893,4373,0,0,0,0,0,0,0,0
Austria,AUT,2/5/2021,357736,6115,0,0,0,0,0,0,0,0
Austria,AUT,2/12/2021,460433,10280,10853,0,0,0,0,0,0,0
Austria,AUT,2/19/2021,526890,14485,43803,0,0,0,0,0,0,0
Austria,AUT,2/26/2021,588832,23003,102011,0,0,0,0,0,0,0
Austria,AUT,3/5/2021,694322,32432,157337,0,0,0,0,0,0,0
Austria,AUT,3/12/2021,859365,47942,236695,0,0,0,0,0,0,0
Austria,AUT,3/19/2021,993426,79945,310458,28,0,0,0,0,0,0
Austria,AUT,3/26/2021,1141989,105586,386498,57,0,0,0,0,0,0
Austria,AUT,4/2/2021,1292185,142319,425433,117,0,0,0,0,0,0
Austria,AUT,4/9/2021,1517220,182289,516391,222,0,0,0,0,0,0
Austria,AUT,4/16/2021,1754820,225349,612920,245,0,0,0,0,0,0
Austria,AUT,4/23/2021,2022253,263227,662328,256,0,0,0,0,0,0
Austria,AUT,4/30/2021,2299999,302711,705200,574,0,0,0,0,0,0
Austria,AUT,5/7/2021,2635793,352634,768847,6848,0,0,0,0,0,0
Austria,AUT,5/14/2021,2941344,403417,833724,14127,0,0,0,0,0,0
Austria,AUT,5/21/2021,3327637,472332,912179,26746,0,0,0,0,0,0
Austria,AUT,5/28/2021,3671055,526709,995539,39371,0,0,0,0,0,0
Austria,AUT,6/4/2021,4109177,583143,1064415,60710,0,0,0,0,0,0
Austria,AUT,6/11/2021,4564950,647200,1160070,83414,0,0,0,0,0,0
Austria,AUT,6/18/2021,5045644,697790,1212320,98971,0,0,0,0,0,0
Austria,AUT,6/25/2021,5524045,754535,1286191,107972,0,0,0,0,0,0
Austria,AUT,7/2/2021,5954971,815567,1393830,134235,0,0,0,0,0,0
Austria,AUT,7/9/2021,6315535,867015,1458462,159244,0,0,0,0,0,0
Austria,AUT,7/16/2021,6627062,912636,1507131,179193,0,0,0,0,0,0
Austria,AUT,7/23/2021,6909413,959799,1534241,196297,0,0,0,0,0,0
Austria,AUT,7/30/2021,7162846,979491,1559285,208866,0,0,0,0,0,0
Austria,AUT,8/6/2021,7381600,998360,1573775,224624,0,0,0,0,0,0
Austria,AUT,8/13/2021,7538880,1008511,1579196,235419,0,0,0,0,0,0
Austria,AUT,8/20/2021,7660735,1023044,1581919,249271,0,0,0,0,0,0
Austria,AUT,8/27/2021,7739786,1027394,1583798,263508,0,0,0,0,0,0
Austria,AUT,9/3/2021,7810737,1033573,1585697,276947,0,0,0,0,0,0
Austria,AUT,9/10/2021,7884490,1037297,1586834,291345,0,0,0,0,0,0
Austria,AUT,9/17/2021,7975176,1042697,1587771,303117,0,0,0,0,0,0
Austria,AUT,9/24/2021,8068606,1047272,1588876,317315,0,0,0,0,0,0
Austria,AUT,10/1/2021,8169000,1052467,1589588,325181,0,0,0,0,0,0
Austria,AUT,10/8/2021,8298884,1058553,1589976,329611,0,0,0,0,0,0
Austria,AUT,10/15/2021,8422946,1065971,1590305,332664,0,0,0,0,0,0
Austria,AUT,10/22/2021,8567988,1074699,1590538,336319,0,0,0,0,0,0
Austria,AUT,10/29/2021,8701469,1081769,1590765,342126,0,0,0,0,0,0
Austria,AUT,11/5/2021,8946033,1096087,1591009,347282,0,0,0,0,0,0
Austria,AUT,11/12/2021,9412065,1126255,1591412,352055,0,0,0,0,0,0
Austria,AUT,11/19/2021,10058453,1171448,1591685,355117,0,0,0,0,0,0
Austria,AUT,11/26/2021,10782397,1240685,1591962,356960,0,0,0,0,0,0
Austria,AUT,12/3/2021,11473536,1316335,1592142,358238,0,0,0,0,0,0
Austria,AUT,12/10/2021,12077793,1388098,1592229,359575,0,0,0,0,0,0
Austria,AUT,12/17/2021,12698959,1449617,1592284,361402,0,0,0,0,0,0
Austria,AUT,12/24/2021,12997046,1475551,1592334,362544,0,0,0,0,0,0
Austria,AUT,12/31/2021,13213082,1492372,1592369,363991,0,0,0,0,0,0
Belgium,BEL,1/8/2021,28360,0,0,0,0,0,0,0,0,0
Belgium,BEL,1/15/2021,127699,64,0,0,0,0,0,0,0,0
Belgium,BEL,1/22/2021,246734,4580,0,0,0,0,0,0,0,0
Belgium,BEL,1/29/2021,337613,6317,0,0,0,0,0,0,0,0
Belgium,BEL,2/5/2021,467517,16200,0,0,0,0,0,0,0,0
Belgium,BEL,2/12/2021,604528,25905,439,0,0,0,0,0,0,0
Belgium,BEL,2/19/2021,706390,30778,11172,0,0,0,0,0,0,0
Belgium,BEL,2/26/2021,795934,33337,46055,0,0,0,0,0,0,0
Belgium,BEL,3/5/2021,886021,52354,111261,0,0,0,0,0,0,0
Belgium,BEL,3/12/2021,983466,68458,193048,0,0,0,0,0,0,0
Belgium,BEL,3/19/2021,1094895,91105,353026,0,0,0,0,0,0,0
Belgium,BEL,3/26/2021,1292788,101623,464385,0,0,0,0,0,0,0
Belgium,BEL,4/2/2021,1552836,129718,524879,0,0,0,0,0,0,0
Belgium,BEL,4/9/2021,1872522,177260,604980,0,0,0,0,0,0,0
Belgium,BEL,4/16/2021,2151260,212223,786162,0,0,0,0,0,0,0
Belgium,BEL,4/23/2021,2469950,263995,843551,0,0,0,0,0,0,0
Belgium,BEL,4/30/2021,2827718,291400,909483,3169,0,0,0,0,0,0
Belgium,BEL,5/7/2021,3382074,349649,1012934,24428,0,0,0,0,0,0
Belgium,BEL,5/14/2021,3835948,404635,1106557,30458,0,0,0,0,0,0
Belgium,BEL,5/21/2021,4207536,507042,1374005,51449,0,0,0,0,0,0
Belgium,BEL,5/28/2021,4652189,581857,1474539,75589,0,0,0,0,0,0
Belgium,BEL,6/4/2021,5354702,658616,1578541,99727,0,0,0,0,0,0
Belgium,BEL,6/11/2021,6110768,745434,1766589,146410,0,0,0,0,0,0
Belgium,BEL,6/18/2021,6832513,852531,1902080,216224,0,0,0,0,0,0
Belgium,BEL,6/25/2021,7528975,965911,1971881,249266,0,0,0,0,0,0
Belgium,BEL,7/2/2021,8044508,1050197,2072395,275244,0,0,0,0,0,0
Belgium,BEL,7/9/2021,8612640,1112695,2300050,291471,0,0,0,0,0,0
Belgium,BEL,7/16/2021,9188405,1168809,2454969,310838,0,0,0,0,0,0
Belgium,BEL,7/23/2021,9831565,1223221,2561584,322079,0,0,0,0,0,0
Belgium,BEL,7/30/2021,10477527,1255233,2653382,331931,0,0,0,0,0,0
Belgium,BEL,8/6/2021,10996097,1279976,2714262,341668,0,0,0,0,0,0
Belgium,BEL,8/13/2021,11253375,1298853,2827565,349334,0,0,0,0,0,0
Belgium,BEL,8/20/2021,11483244,1311649,2837372,355811,0,0,0,0,0,0
Belgium,BEL,8/27/2021,11714604,1320672,2841124,361841,0,0,0,0,0,0
Belgium,BEL,9/3/2021,11863064,1331416,2843752,368063,0,0,0,0,0,0
Belgium,BEL,9/10/2021,11946745,1339015,2844924,373202,0,0,0,0,0,0
Belgium,BEL,9/17/2021,12028238,1346478,2845962,380002,0,0,0,0,0,0
Belgium,BEL,9/24/2021,12159484,1351831,2846660,387121,0,0,0,0,0,0
Belgium,BEL,10/1/2021,12317831,1359572,2847125,392358,0,0,0,0,0,0
Belgium,BEL,10/8/2021,12501918,1362865,2847354,396499,0,0,0,0,0,0
Belgium,BEL,10/15/2021,12690172,1367078,2847576,400694,0,0,0,0,0,0
Belgium,BEL,10/22/2021,12834651,1372037,2847753,404587,0,0,0,0,0,0
Belgium,BEL,10/29/2021,12995496,1376952,2847896,409107,0,0,0,0,0,0
Belgium,BEL,11/5/2021,13116004,1384423,2847972,413497,0,0,0,0,0,0
Belgium,BEL,11/12/2021,13261885,1395570,2848050,417315,0,0,0,0,0,0
Belgium,BEL,11/19/2021,13557473,1421520,2848136,419690,0,0,0,0,0,0
Belgium,BEL,11/26/2021,13973317,1511883,2848202,421690,0,0,0,0,0,0
Belgium,BEL,12/3/2021,14485134,1609540,2848248,422896,0,0,0,0,0,0
Belgium,BEL,12/10/2021,15052618,1683201,2848279,423769,0,0,0,0,0,0
Belgium,BEL,12/17/2021,15661733,1806640,2848314,424778,0,0,0,0,0,0
Belgium,BEL,12/24/2021,15974476,2142483,2848354,425198,0,0,0,0,0,0
Belgium,BEL,12/31/2021,16088681,2348526,2848366,425483,0,0,0,0,0,0
Bulgaria,BGR,1/1/2021,0,0,0,0,0,0,0,0,0,0
Bulgaria,BGR,1/8/2021,13473,0,0,0,0,0,0,0,0,0
Bulgaria,BGR,1/15/2021,17962,491,0,0,0,0,0,0,0,0
Bulgaria,BGR,1/22/2021,25300,843,0,0,0,0,0,0,0,0
Bulgaria,BGR,1/29/2021,40072,1053,0,0,0,0,0,0,0,0
Bulgaria,BGR,2/5/2021,54821,2207,10,0,0,0,0,0,0,0
Bulgaria,BGR,2/12/2021,70020,3333,2035,0,0,0,0,0,0,0
Bulgaria,BGR,2/19/2021,83960,6446,28947,0,0,0,0,0,0,0
Bulgaria,BGR,2/26/2021,104340,10475,97630,0,0,0,0,0,0,0
Bulgaria,BGR,3/5/2021,129880,14820,143932,0,0,0,0,0,0,0
Bulgaria,BGR,3/12/2021,147683,16988,174209,0,0,0,0,0,0,0
Bulgaria,BGR,3/19/2021,168956,20921,179029,0,0,0,0,0,0,0
Bulgaria,BGR,3/26/2021,195704,34004,206835,0,0,0,0,0,0,0
Bulgaria,BGR,4/2/2021,228583,44809,230180,0,0,0,0,0,0,0
Bulgaria,BGR,4/9/2021,275118,59160,238387,0,0,0,0,0,0,0
Bulgaria,BGR,4/16/2021,322422,74318,241707,0,0,0,0,0,0,0
Bulgaria,BGR,4/23/2021,382650,93241,247383,0,0,0,0,0,0,0
Bulgaria,BGR,4/30/2021,452036,108865,263756,0,0,0,0,0,0,0
Bulgaria,BGR,5/7/2021,514960,122688,300451,0,0,0,0,0,0,0
Bulgaria,BGR,5/14/2021,606439,145571,364379,398,0,0,0,0,0,0
Bulgaria,BGR,5/21/2021,690983,165767,401422,2629,0,0,0,0,0,0
Bulgaria,BGR,5/28/2021,754371,181502,411232,6276,0,0,0,0,0,0
Bulgaria,BGR,6/4/2021,827459,190457,435357,11142,0,0,0,0,0,0
Bulgaria,BGR,6/11/2021,898535,202790,457905,17995,0,0,0,0,0,0
Bulgaria,BGR,6/18/2021,950161,216449,467883,25960,0,0,0,0,0,0
Bulgaria,BGR,6/25/2021,998035,225764,471006,33133,0,0,0,0,0,0
Bulgaria,BGR,7/2/2021,1044469,234086,472878,40028,0,0,0,0,0,0
Bulgaria,BGR,7/9/2021,1088638,241903,474041,48458,0,0,0,0,0,0
Bulgaria,BGR,7/16/2021,1131157,248001,474833,58464,0,0,0,0,0,0
Bulgaria,BGR,7/23/2021,1171960,252810,475741,68142,0,0,0,0,0,0
Bulgaria,BGR,7/30/2021,1217883,258129,476392,78474,0,0,0,0,0,0
Bulgaria,BGR,8/6/2021,1263566,263950,476722,89994,0,0,0,0,0,0
Bulgaria,BGR,8/13/2021,1306415,269401,477047,102584,0,0,0,0,0,0
Bulgaria,BGR,8/20/2021,1350586,274759,477386,116879,0,0,0,0,0,0
Bulgaria,BGR,8/27/2021,1398289,280393,477682,133038,0,0,0,0,0,0
Bulgaria,BGR,9/3/2021,1441597,286004,477848,149801,0,0,0,0,0,0
Bulgaria,BGR,9/10/2021,1477403,290475,477914,162922,0,0,0,0,0,0
Bulgaria,BGR,9/17/2021,1515275,295088,478043,176011,0,0,0,0,0,0
Bulgaria,BGR,9/24/2021,1546525,298771,478135,185898,0,0,0,0,0,0
Bulgaria,BGR,10/1/2021,1574515,302454,478283,195813,0,0,0,0,0,0
Bulgaria,BGR,10/8/2021,1602024,305331,478322,203836,0,0,0,0,0,0
Bulgaria,BGR,10/15/2021,1628450,308556,478357,213953,0,0,0,0,0,0
Bulgaria,BGR,10/22/2021,1680407,315021,478410,255378,0,0,0,0,0,0
Bulgaria,BGR,10/29/2021,1745754,324072,478474,312759,0,0,0,0,0,0
Bulgaria,BGR,11/5/2021,1802357,332428,478474,353234,0,0,0,0,0,0
Bulgaria,BGR,11/12/2021,1873402,340090,478474,379027,0,0,0,0,0,0
Bulgaria,BGR,11/19/2021,1959107,350165,478474,399308,0,0,0,0,0,0
Bulgaria,BGR,11/26/2021,2037336,363268,478474,417244,0,0,0,0,0,0
Bulgaria,BGR,12/3/2021,2116155,376850,478474,430658,0,0,0,0,0,0
Bulgaria,BGR,12/10/2021,2187827,388824,478474,441050,0,0,0,0,0,0
Bulgaria,BGR,12/17/2021,2260115,400862,478474,450804,0,0,0,0,0,0
Bulgaria,BGR,12/24/2021,2310809,408650,478474,460037,0,0,0,0,0,0
Bulgaria,BGR,12/31/2021,2344709,414300,478474,465771,0,0,0,0,0,0
Canada,CAN,1/2/2021,67350,1778,0,0,0,0,0,0,0,0
Canada,CAN,1/9/2021,168861,46739,0,0,0,0,0,0,0,0
Canada,CAN,1/16/2021,304252,76759,0,0,0,0,0,0,0,0
Canada,CAN,1/23/2021,394843,145016,0,0,0,0,0,0,0,0
Canada,CAN,1/30/2021,440208,175760,0,0,0,0,0,0,0,0
Canada,CAN,2/6/2021,500380,195489,0,0,0,0,0,0,0,0
Canada,CAN,2/13/2021,575145,237442,0,0,0,0,0,0,0,0
Canada,CAN,2/20/2021,1126951,394662,0,0,0,0,0,0,0,0
Canada,CAN,2/27/2021,1482190,437566,0,0,0,0,0,0,0,0
Canada,CAN,3/6/2021,1910930,517476,0,0,0,0,0,0,0,0
Canada,CAN,3/13/2021,2440027,581812,75900,0,0,0,0,0,0,0
Canada,CAN,3/20/2021,2931403,788947,309989,0,0,0,0,0,0,0
Canada,CAN,3/27/2021,3823835,937452,438922,0,0,0,0,0,0,0
Canada,CAN,4/3/2021,4910486,1108412,485069,0,0,0,0,0,0,0
Canada,CAN,4/10/2021,6032437,1395102,717052,0,0,0,0,0,0,0
Canada,CAN,4/17/2021,7182871,1837142,1108149,0,0,0,0,0,0,0
Canada,CAN,4/24/2021,8196653,2275546,1684437,0,0,0,0,0,0,0
Canada,CAN,5/1/2021,9258143,2588182,2060977,0,0,0,0,0,0,0
Canada,CAN,5/8/2021,10883178,2966045,2180942,0,0,0,0,0,0,0
Canada,CAN,5/15/2021,12856273,3576990,2214939,0,0,0,0,0,0,0
Canada,CAN,5/22/2021,14991375,4065077,2219361,0,0,0,0,0,0,0
Canada,CAN,5/29/2021,16781130,4627756,2264750,0,0,0,0,0,0,0
Canada,CAN,6/5/2021,18945479,5019209,2368969,0,0,0,0,0,0,0
Canada,CAN,6/12/2021,21351774,5392212,2500235,0,0,0,0,0,0,0
Canada,CAN,6/19/2021,23818450,5892721,2620750,0,0,0,0,0,0,0
Canada,CAN,6/26/2021,25575834,7567387,2709503,0,0,0,0,0,0,0
Canada,CAN,7/3/2021,27702396,8945514,2741580,0,0,0,0,0,0,0
Canada,CAN,7/10/2021,29670161,10372585,2763608,0,0,0,0,0,0,0
Canada,CAN,7/17/2021,31282434,11384432,2772858,0,0,0,0,0,0,0
Canada,CAN,7/24/2021,33075248,11906209,2778864,0,0,0,0,0,0,0
Canada,CAN,7/31/2021,34499349,12205417,2784244,0,0,0,0,0,0,0
Canada,CAN,8/7/2021,35320450,12421740,2788899,0,0,0,0,0,0,0
Canada,CAN,8/14/2021,36023261,12661548,2792702,0,0,0,0,0,0,0
Canada,CAN,8/21/2021,36648817,12870327,2795267,0,0,0,0,0,0,0
Canada,CAN,8/28/2021,37197478,13047665,2797325,0,0,0,0,0,0,0
Canada,CAN,9/4/2021,37662502,13190296,2797896,0,0,0,0,0,0,0
Canada,CAN,9/11/2021,38138361,13333487,2798798,0,0,0,0,0,0,0
Canada,CAN,9/18/2021,38627324,13477559,2800013,0,0,0,0,0,0,0
Canada,CAN,9/25/2021,39190178,13642455,2795046,0,0,0,0,0,0,0
Canada,CAN,10/2/2021,39637282,13759859,2795843,0,0,0,0,0,0,0
Canada,CAN,10/9/2021,40066591,13875321,2796547,0,0,0,0,0,0,0
Canada,CAN,10/16/2021,40469810,13989488,2797321,0,0,0,0,0,0,0
Canada,CAN,10/23/2021,40868439,14114364,2798204,0,0,0,0,0,0,0
Canada,CAN,10/30/2021,41233888,14229121,2799256,0,0,0,0,0,0,0
Canada,CAN,11/6/2021,41574218,14332590,2798919,0,0,0,0,0,0,0
Canada,CAN,11/13/2021,41959500,14437564,2799045,113,0,0,0,0,0,0
Canada,CAN,11/20/2021,42341016,14567357,2799359,2475,0,0,0,0,0,0
Canada,CAN,11/27/2021,42884645,14701776,2799220,5152,0,0,0,0,0,0
Canada,CAN,12/4/2021,43743420,14846641,2800093,6735,0,0,0,0,0,0
Canada,CAN,12/11/2021,44714455,15043135,2801646,8355,0,0,0,0,0,0
Canada,CAN,12/18/2021,46164452,15415904,2802858,9477,0,0,0,0,0,0
Canada,CAN,12/25/2021,47695474,16071777,2803871,10698,0,0,0,0,0,0
Chile,CHL,1/4/2021,9053,0,0,0,0,0,0,0,0,0
Chile,CHL,1/5/2021,10497,0,0,0,0,0,0,0,0,0
Chile,CHL,1/6/2021,10703,0,0,0,0,0,0,0,0,0
Chile,CHL,1/8/2021,10704,0,0,0,0,0,0,0,0,0
Chile,CHL,1/10/2021,10705,0,0,0,0,0,0,0,0,0
Chile,CHL,1/11/2021,10706,0,0,0,0,0,0,0,0,0
Chile,CHL,1/13/2021,11739,0,0,0,0,0,0,0,0,0
Chile,CHL,1/14/2021,18656,0,0,0,0,0,0,0,0,0
Chile,CHL,1/15/2021,22087,0,0,0,0,0,0,0,0,0
Chile,CHL,1/16/2021,22177,0,0,0,0,0,0,0,0,0
Chile,CHL,1/18/2021,33226,0,0,0,0,0,0,0,0,0
Chile,CHL,1/19/2021,52593,0,0,0,0,0,0,0,0,0
Chile,CHL,1/20/2021,61902,0,0,0,0,0,0,0,0,0
Chile,CHL,1/21/2021,64958,0,0,0,0,0,0,0,0,0
Chile,CHL,1/22/2021,65373,0,0,0,0,0,0,0,0,0
Chile,CHL,1/25/2021,66793,0,0,0,0,0,0,0,0,0
Chile,CHL,1/26/2021,67407,0,0,0,0,0,0,0,0,0
Chile,CHL,1/27/2021,67442,0,0,0,0,0,0,0,0,0
Chile,CHL,1/29/2021,67447,0,0,0,0,0,0,0,0,0
Chile,CHL,1/30/2021,67448,0,0,0,0,0,0,0,0,0
Chile,CHL,1/31/2021,67449,0,0,0,0,0,0,0,0,0
Chile,CHL,2/1/2021,67450,0,0,0,0,0,0,0,0,0
Chile,CHL,2/2/2021,67460,0,0,0,0,13189,0,0,0,0
Chile,CHL,2/3/2021,67463,0,0,0,0,183394,0,0,0,0
Chile,CHL,2/4/2021,69593,0,0,0,0,357239,0,0,0,0
Chile,CHL,2/5/2021,70284,0,0,0,0,525901,0,0,0,0
Chile,CHL,2/6/2021,70290,0,0,0,0,553745,0,0,0,0
Chile,CHL,2/7/2021,70293,0,0,0,0,562378,0,0,0,0
Chile,CHL,2/8/2021,82097,0,0,0,0,783594,0,0,0,0
Chile,CHL,2/9/2021,101584,0,0,0,0,1025778,0,0,0,0
Chile,CHL,2/10/2021,110040,0,0,0,0,1297885,0,0,0,0
Chile,CHL,2/11/2021,113116,0,0,0,0,1548929,0,0,0,0
Chile,CHL,2/12/2021,113476,0,0,0,0,1777902,0,0,0,0
Chile,CHL,2/13/2021,113509,0,0,0,0,1807422,0,0,0,0
Chile,CHL,2/14/2021,113509,0,0,0,0,1811888,0,0,0,0
Chile,CHL,2/15/2021,113513,0,0,0,0,2077666,0,0,0,0
Chile,CHL,2/16/2021,113527,0,0,0,0,2297664,0,0,0,0
Chile,CHL,2/17/2021,113527,0,0,0,0,2485638,0,0,0,0
Chile,CHL,2/18/2021,113530,0,0,0,0,2640861,0,0,0,0
Chile,CHL,2/19/2021,113533,0,0,0,0,2782947,0,0,0,0
Chile,CHL,2/20/2021,113535,0,0,0,0,2792585,0,0,0,0
Chile,CHL,2/21/2021,113535,0,0,0,0,2793748,0,0,0,0
Chile,CHL,2/22/2021,125651,0,0,0,0,2889754,0,0,0,0
Chile,CHL,2/23/2021,150496,0,0,0,0,2959147,0,0,0,0
Chile,CHL,2/24/2021,179014,0,0,0,0,3016894,0,0,0,0
Chile,CHL,2/25/2021,212763,0,0,0,0,3069253,0,0,0,0
Chile,CHL,2/26/2021,242518,0,0,0,0,3117916,0,0,0,0
Chile,CHL,2/27/2021,248844,0,0,0,0,3121640,0,0,0,0
Chile,CHL,2/28/2021,248846,0,0,0,0,3121992,0,0,0,0
Chile,CHL,3/1/2021,263750,0,0,0,0,3244645,0,0,0,0
Chile,CHL,3/2/2021,294674,0,0,0,0,3385072,0,0,0,0
Chile,CHL,3/3/2021,313250,0,0,0,0,3678318,0,0,0,0
Chile,CHL,3/4/2021,322368,0,0,0,0,3979643,0,0,0,0
Chile,CHL,3/5/2021,328129,0,0,0,0,4271752,0,0,0,0
Chile,CHL,3/6/2021,328476,0,0,0,0,4305196,0,0,0,0
Chile,CHL,3/7/2021,328592,0,0,0,0,4313052,0,0,0,0
Chile,CHL,3/8/2021,341192,0,0,0,0,4650964,0,0,0,0
Chile,CHL,3/9/2021,378785,0,0,0,0,4989799,0,0,0,0
Chile,CHL,3/10/2021,420410,0,0,0,0,5349434,0,0,0,0
Chile,CHL,3/11/2021,466161,0,0,0,0,5720706,0,0,0,0
Chile,CHL,3/12/2021,483579,0,0,0,0,6077655,0,0,0,0
Chile,CHL,3/13/2021,484132,0,0,0,0,6127577,0,0,0,0
Chile,CHL,3/14/2021,484132,0,0,0,0,6134168,0,0,0,0
Chile,CHL,3/15/2021,508069,0,0,0,0,6540596,0,0,0,0
Chile,CHL,3/16/2021,561642,0,0,0,0,6897371,0,0,0,0
Chile,CHL,3/17/2021,617195,0,0,0,0,7209202,0,0,0,0
Chile,CHL,3/18/2021,666855,0,0,0,0,7494625,0,0,0,0
Chile,CHL,3/19/2021,690042,0,0,0,0,7766118,0,0,0,0
Chile,CHL,3/20/2021,691966,0,0,0,0,7798410,0,0,0,0
Chile,CHL,3/21/2021,691976,0,0,0,0,7802425,0,0,0,0
Chile,CHL,3/22/2021,728105,0,0,0,0,8035156,0,0,0,0
Chile,CHL,3/23/2021,788056,0,0,0,0,8216209,0,0,0,0
Chile,CHL,3/24/2021,840975,0,0,0,0,8382456,0,0,0,0
Chile,CHL,3/25/2021,895623,0,0,0,0,8540618,0,0,0,0
Chile,CHL,3/26/2021,934103,0,0,0,0,8719962,0,0,0,0
Chile,CHL,3/27/2021,936139,0,0,0,0,8733628,0,0,0,0
Chile,CHL,3/28/2021,936139,0,0,0,0,8735022,0,0,0,0
Chile,CHL,3/29/2021,958230,0,0,0,0,8979824,0,0,0,0
Chile,CHL,3/30/2021,1015757,0,0,0,0,9201079,0,0,0,0
Chile,CHL,3/31/2021,1061958,0,0,0,0,9435326,0,0,0,0
Chile,CHL,4/1/2021,1085768,0,0,0,0,9715022,0,0,0,0
Chile,CHL,4/2/2021,1085995,0,0,0,0,9721904,0,0,0,0
Chile,CHL,4/3/2021,1086188,0,0,0,0,9724941,0,0,0,0
Chile,CHL,4/4/2021,1086199,0,0,0,0,9726064,0,0,0,0
Chile,CHL,4/5/2021,1117382,0,0,0,0,9979887,0,0,0,0
Chile,CHL,4/6/2021,1200210,0,0,0,0,10137062,0,0,0,0
Chile,CHL,4/7/2021,1289528,0,0,0,0,10281169,0,0,0,0
Chile,CHL,4/8/2021,1367833,0,0,0,0,10442559,0,0,0,0
Chile,CHL,4/9/2021,1417112,0,0,0,0,10612380,0,0,0,0
Chile,CHL,4/10/2021,1424949,0,0,0,0,10630592,0,0,0,0
Chile,CHL,4/11/2021,1425455,0,0,0,0,10632544,0,0,0,0
Chile,CHL,4/12/2021,1490304,0,0,0,0,10804958,0,0,0,0
Chile,CHL,4/13/2021,1578572,0,0,0,0,10952171,0,0,0,0
Chile,CHL,4/14/2021,1668188,0,0,0,0,11092283,0,0,0,0
Chile,CHL,4/15/2021,1736281,0,0,0,0,11231573,0,0,0,0
Chile,CHL,4/16/2021,1787072,0,0,0,0,11375219,0,0,0,0
Chile,CHL,4/17/2021,1793004,0,0,0,0,11391593,0,0,0,0
Chile,CHL,4/18/2021,1793684,0,0,0,0,11393556,0,0,0,0
